itemNumber	string	score
7122	dictyostelium	5
7123	epoxidatie	5
7124	jatropha curcas	5
7125	sperma	5
7126	papier	5
7127	woningen	5
7128	ism	5
7129	foliumzuur	5
7130	deformatie	5
7131	kristallen	5
7132	vaste stoffen	5
7133	levensverwachting	5
7134	fusarium	5
7135	lca	5
7136	programma's	5
7137	activiteit	5
7138	observatie	5
7139	transcriptional regulation	5
7140	capillary electrophoresis	5
7141	europeanization	5
7142	entanglement	5
7143	fragmentation	5
7144	mr	5
7145	jurisdiction	5
7146	international criminal court	5
7147	dendritic cell	5
7148	chromatography	5
7149	maluku	5
7150	fundamental rights	5
7151	galaxies: evolution	5
7152	cytotoxicity	5
7153	maldi-tof	5
7154	constructie	5
7155	international relations	5
7156	pollination	5
7157	cnidaria	5
7158	peat	5
7159	prosopography	5
7160	metamorphosis	5
7161	lifespan	5
7162	phenotypic plasticity	5
7163	camp	5
7164	territoriality	5
7165	bone marrow transplantation	5
7166	thermoregulation	5
7167	catalyst	5
7168	monte carlo	5
7169	enlightenment	5
7170	sle	5
7171	stars	5
7172	allosteric modulation	5
7173	discrimination	5
7174	adenoma	5
7175	snp array	5
7176	iron age	5
7177	neolithic	5
7178	bronze age	5
7179	magnetohydrodynamics	5
7180	venous thromboembolism	5
7181	embedded systems	5
7182	cochlear implant	5
7183	bureaucracy	5
7184	g protein-coupled receptors	5
7185	procedural justice	5
7186	museums	5
7187	diabetes type 2	5
7188	photonic crystals	5
7189	epr	5
7190	information structure	5
7191	kosovo	5
7192	galaxy clusters	5
7193	differentiated thyroid carcinoma	5
7194	postmodernism	5
7195	agreement	5
7196	stunning	5
7197	sentinel node	5
7198	science education	5
7199	thrombophilia	5
7200	poetry	5
7201	chaos	5
7202	mesenchymal stem cell	5
7203	gas chromatography	5
7204	intergalactic medium	5
7205	senecio jacobaea	5
7206	desorption	5
7207	active galaxies	5
7208	blood-brain barrier	5
7209	cell death	5
7210	intrauterine transfusion	5
7211	developmental psychology	5
7212	music	5
7213	toll-like receptors	5
7214	catheter ablation	5
7215	caribbean archaeology	5
7216	dystonia	5
7217	natural history	5
7218	intellectuals	5
7219	bmp	5
7220	executive functioning	5
7221	arsenic	5
7222	phenols	5
7223	implantable cardioverter defibrillator	5
7224	linkage mapping	5
7225	ads/cft	5
7226	septuagint	5
7227	cardiac imaging	5
7228	molecular processes	5
7229	quantum optics	5
7230	verification	5
7231	socialism	5
7232	adherence	5
7233	ceramics	5
7234	disorder	5
7235	protein translocation	5
7236	cardiac development	5
7237	discrete tomography	5
7238	lymphoma	5
7239	dmd	5
7240	blood plasma	5
7241	survival analysis	5
7242	dti	5
7243	manganese	5
7244	free radicals	5
7245	intentionality	5
7246	lpa	5
7247	teacher training	5
7248	christianity	5
7249	schistosoma mansoni	5
7250	ewing sarcoma	5
7251	defence	5
7252	islet transplantation	5
7253	cuba	5
7254	additives	5
7255	glycosides	5
7256	urban agriculture	5
7257	probabilistic models	5
7258	yeast	5
7259	planet formation	5
7260	rotation	5
7261	galaxy	5
7262	linkage disequilibrium	5
7263	costimulation	5
7264	helminth	5
7265	antagonism	5
7266	madura	5
7267	brown adipose tissue	5
7268	paleomagnetism	5
7269	dormancy	5
7270	observation	5
7271	beliefs	5
7272	imagination	5
7273	electrophoresis	5
7274	symmetry	5
7275	space	5
7276	freezing	5
7277	dehydration	5
7278	singapore	5
7279	phase separation	5
7280	nitrate	5
7281	desertification	5
7282	ultraviolet radiation	5
7283	argument structure	5
7284	dicentrarchus labrax	5
7285	arrhythmias	5
7286	bordetella pertussis	5
7287	eosinophils	5
7288	forest structure	5
7289	tissues	5
7290	pcb	5
7291	quaternary	5
7292	orchidaceae	5
7293	borena sayint national park	5
7294	ethiopian highlands	5
7295	teacher commitment	5
7296	teacher motivation	5
7297	intention to teach	5
7298	attitudes towards teaching	5
7299	perceptions of teaching	5
7300	student-teachers	5
7301	pre-service teachers	5
7302	teachers' gender	5
7303	teachers' gender role	5
7304	fruit set	5
7305	tribology	5
7306	laser cooling	5
7307	gram negative bacteria	5
7308	stomata	5
7309	body temperature	5
7310	biomonitoring	5
7311	turkeys	5
7312	avian influenza	5
7313	stratigraphy	5
7314	dog	5
7315	microspheres	5
7316	sugars	5
7317	compatibility	5
7318	primary education	5
7319	lead	5
7320	lipoxygenase	5
7321	artificial insemination	5
7322	caterpillars	5
7323	gene flow	5
7324	pythium	5
7325	eels	5
7326	himalaya	5
7327	energy efficiency	5
7328	microbial interactions	5
7329	turnover	5
7330	wiskunde: algemeen	5
7331	environmental enrichment	5
7332	cooperia	5
7333	social learning	5
7334	population structure	5
7335	cohort studies	5
7336	infant development	5
7337	mediterranean	5
7338	stratification	5
7339	entropy	5
7340	multiple land use	5
7341	construction	5
7342	cookery	5
7343	nodules	5
7344	knobbeltjes	5
7345	gemengde teelt	5
7346	ecological engineering	5
7347	natuurtechniek	5
7348	leeks	5
7349	watervoerende lagen	5
7350	cytokinins	5
7351	solanum nigrum	5
7352	backcrosses	5
7353	terugkruisingen	5
7354	gibberellinen	5
7355	eating patterns	5
7356	eetpatronen	5
7357	nutrient improvement	5
7358	voedingsstoffenverbetering	5
7359	dieetstudies	5
7360	karteringen	5
7361	entomogenous fungi	5
7362	entomopathogene schimmels	5
7363	vuilnis	5
7364	rurale geschiedenis	5
7365	river forelands	5
7366	uiterwaarden	5
7367	transposable elements	5
7368	transposons	5
7369	beschaving	5
7370	thermophilic microorganisms	5
7371	eiwittechnologie	5
7372	crop management	5
7373	organic fertilizers	5
7374	gewasteelt	5
7375	organische meststoffen	5
7376	voorbehandeling	5
7377	instrumenten (meters)	5
7378	bunyaviridae	5
7379	root and tuber crops	5
7380	wortel- en knolgewassen	5
7381	coat proteins	5
7382	fasciation	5
7383	misvormingen	5
7384	fasciatie	5
7385	cooling	5
7386	koelen	5
7387	stem vegetables	5
7388	stengelgroenten	5
7389	free living nematodes	5
7390	use value	5
7391	gebruikswaarde	5
7392	dietary surveys	5
7393	toerisme	5
7394	bifidobacterium	5
7395	bloedvetten	5
7396	voedingsvet	5
7397	runoff water	5
7398	kleur	5
7399	peat grasslands	5
7400	veenweiden	5
7401	aquaculture husbandry and management	5
7402	houderij en management in de aquacultuur	5
7403	economic theory	5
7404	philosophy of natural sciences	5
7405	economische theorie	5
7406	filosofie van de natuurwetenschappen	5
7407	membrane permeability	5
7408	membraanpermeabiliteit	5
7409	marker genes	5
7410	merkergenen	5
7411	rootstocks	5
7412	onderstammen	5
7413	cattle breeds	5
7414	rundveerassen	5
7415	ammophila arenaria	5
7416	biochemical techniques	5
7417	biochemische technieken	5
7418	application rates	5
7419	toedieningshoeveelheden	5
7420	care of animals	5
7421	dierverzorging	5
7422	encarsia formosa	5
7423	concepts of food quality	5
7424	denkbeelden over voedselkwaliteit	5
7425	toedieningswijzen	5
7426	werkgelegenheid buiten het landbouwbedrijf	5
7427	veterinary pharmacology and anaesthesiology	5
7428	food legislation	5
7429	veterinaire farmacologie en anesthesiologie	5
7430	fouling	5
7431	vervuiling door afzetting	5
7432	chicory	5
7433	bitterness	5
7434	bitterheid	5
7435	humuszuren	5
7436	transplanting	5
7437	verplanten	5
7438	infectivity	5
7439	infectiviteit	5
7440	maïskuilvoer	5
7441	eigendomsrechten	5
7442	appropriate technology	5
7443	aangepaste technologie	5
7444	sojaeiwit	5
7445	relaties tussen stad en platteland	5
7446	pyrocatechol	5
7447	verliezen	5
7448	disease models	5
7449	ziektemodellen	5
7450	botanical composition	5
7451	botanische samenstelling	5
7452	hydrocortison	5
7453	agroforestrysystemen	5
7454	pulp- en papierwarenindustrie	5
7455	photogrammetry	5
7456	fotogrammetrie	5
7457	picea abies	5
7458	zuiveren	5
7459	zure gronden	5
7460	open spaces	5
7461	open ruimten	5
7462	analogues	5
7463	frost	5
7464	family structure	5
7465	communes	5
7466	gezinsstructuur	5
7467	hunting	5
7468	game animals	5
7469	jagen	5
7470	jachtdieren	5
7471	standing water	5
7472	stilstaand water	5
7473	potamogetonaceae	5
7474	werkwijze	5
7475	edible fungi	5
7476	fytochroom	5
7477	selection responses	5
7478	selectieresponsen	5
7479	oligochaeta	5
7480	cleaning	5
7481	weather forecasting	5
7482	two-phase systems	5
7483	tweefasesystemen	5
7484	meteorologische instrumenten	5
7485	agricultural society	5
7486	economic cooperation	5
7487	ontwikkelingshulp	5
7488	economische samenwerking	5
7489	natural disasters	5
7490	social issues	5
7491	natuurrampen	5
7492	sociaal beleid	5
7493	sociale voorzieningen	5
7494	land van heusden en altena	5
7495	porosity	5
7496	soil density	5
7497	pore volume	5
7498	bodemtextuur	5
7499	bodemdichtheid	5
7500	poriënvolume	5
7501	mammary glands	5
7502	milk secretion	5
7503	melkklieren	5
7504	melksecretie	5
7505	fishing grounds	5
7506	visgronden	5
7507	lilium longiflorum	5
7508	baking quality	5
7509	bakkwaliteit	5
7510	extrusion	5
7511	massaoverdracht	5
7512	analytische scheikunde	5
7513	packaging materials	5
7514	verpakking van levensmiddelen	5
7515	organochlorine compounds	5
7516	anaërobe micro-organismen	5
7517	organische chloorverbindingen	5
7518	gehalogeneerde koolwaterstoffen	5
7519	tunesië	5
7520	vrijetijdsactiviteiten	5
7521	openluchtrecreatie	5
7522	tuinen	5
7523	glycosidasen	5
7524	nematicides	5
7525	nematiciden	5
7526	cold resistance	5
7527	kouderesistentie	5
7528	bacterial diseases	5
7529	bosproducten	5
7530	bacterieziekten	5
7531	mycology	5
7532	pesticidal action	5
7533	pesticidal properties	5
7534	pesticidenwerking	5
7535	ongediertedodende eigenschappen	5
7536	blood serum	5
7537	plant oils	5
7538	sunflowers	5
7539	zonnebloemen	5
7540	solid wastes	5
7541	vaste afvalstoffen	5
7542	lines	5
7543	lijnen	5
7544	carrots	5
7545	penen	5
7546	group housing	5
7547	groepshuisvesting	5
7548	beaches	5
7549	arthropods	5
7550	insecticides, acaricides	5
7551	insecticiden, acariciden	5
7552	hedges	5
7553	heggen	5
7554	vertisols	5
7555	carabidae	5
7556	social sciences (general)	5
7557	tenancy	5
7558	sociale wetenschappen (algemeen)	5
7559	bewoning	5
7560	shoots	5
7561	scheuten	5
7562	carum carvi	5
7563	communication between animals	5
7564	statistical inference	5
7565	statistische inferentie	5
7566	farm buildings and installations	5
7567	landbouwbedrijfsgebouwen en landbouwinstallaties	5
7568	multinational corporations	5
7569	magnetisme	5
7570	bosbouweconomie	5
7571	replicatie	5
7572	fluctuaties	5
7573	carcass composition	5
7574	karkassamenstelling	5
7575	soil compaction	5
7576	bloeiende planten	5
7577	milking machines	5
7578	melkmachines	5
7579	overheidsorganisaties	5
7580	stimulants	5
7581	specerijen	5
7582	stimulerende middelen	5
7583	steriele insecten techniek	5
7584	entomology	5
7585	biocatalysis	5
7586	private ownership	5
7587	particulier eigendom	5
7588	straw	5
7589	litter (plant)	5
7590	strooisel	5
7591	persons	5
7592	personen	5
7593	daphnia	5
7594	wealth distribution	5
7595	vermogensverdeling	5
7596	multiple drug resistance	5
7597	leaf area	5
7598	bladoppervlakte	5
7599	luchttemperatuur	5
7600	feed evaluation	5
7601	voederwaardering	5
7602	maillard reaction products	5
7603	maillard-reactieproducten	5
7604	fluorescentie-emissiespectroscopie	5
7605	diterpenes	5
7606	xylan	5
7607	physiological functions	5
7608	fysiologische functies	5
7609	microbial contamination	5
7610	starch digestion	5
7611	zetmeelvertering	5
7612	occupational disorders	5
7613	testen	5
7614	wilts	5
7615	verwelkingsziekten	5
7616	integraal waterbeheer	5
7617	crossbreds	5
7618	kruising	5
7619	disaster studies (general)	5
7620	rampenstudies (algemeen)	5
7621	lignocellulosic wastes	5
7622	dairy herds	5
7623	stem borers	5
7624	computationele vloeistofdynamica	5
7625	microbial activities	5
7626	energy conservation	5
7627	azotobacter vinelandii	5
7628	sphagnum	5
7629	depositie	5
7630	afschuifkracht	5
7631	riparian vegetation	5
7632	oevervegetatie	5
7633	agriculture in the netherlands	5
7634	landbouw in nederland	5
7635	greenhouse crops	5
7636	sporulatie	5
7637	birth	5
7638	incompatibility	5
7639	chips (french fries)	5
7640	trace element deficiencies	5
7641	kinderontwikkeling	5
7642	sporenelementtekorten	5
7643	insect viruses	5
7644	ovalbumine	5
7645	zonne-energie	5
7646	granules	5
7647	korrels	5
7648	individual characteristics	5
7649	individuele kenmerken	5
7650	sulawesi	5
7651	celebes	5
7652	krediet	5
7653	mossels	5
7654	paddestoelen	5
7655	land classification	5
7656	afvalbeheer	5
7657	measures	5
7658	maatregelen	5
7659	living standards	5
7660	levensstandaarden	5
7661	ipomoea batatas	5
7662	zoete aardappelen	5
7663	leeftijd	5
7664	ontwikkelingssamenwerking	5
7665	oefening	5
7666	fungal diseases	5
7667	schimmelziekten	5
7668	food acceptability	5
7669	voedselacceptatie	5
7670	cafestol	5
7671	gastrointestinal diseases	5
7672	varkensvlees	5
7673	aquaculture and environment	5
7674	organic wastes	5
7675	azadirachta indica	5
7676	symbionts	5
7677	symbionten	5
7678	metarhizium anisopliae	5
7679	geographical distribution	5
7680	ecological network	5
7681	geografische verdeling	5
7682	beef production	5
7683	rundvleesproductie	5
7684	pluimveehokken	5
7685	textile industry	5
7686	farmyard manure	5
7687	stalmest	5
7688	handling	5
7689	vleeskwaliteit	5
7690	bewerking	5
7691	fermentation products	5
7692	kazen	5
7693	soilless culture	5
7694	cultuur zonder grond	5
7695	bosbestanden	5
7696	new zealand	5
7697	nieuw-zeeland	5
7698	crosses	5
7699	kruisingen	5
7700	linear models	5
7701	zaadzetting	5
7702	allergieën	5
7703	voedselallergieën	5
7704	international tourism	5
7705	tourism development	5
7706	ontwikkeling van toerisme	5
7707	catalysts	5
7708	plantenveredelingsmethoden	5
7709	koppeling	5
7710	terraces	5
7711	terrassen	5
7712	livestock feeding	5
7713	mangifera indica	5
7714	vluchtelingen	5
7715	lymfe	5
7716	hunger	5
7717	honger	5
7718	bevolkingsverplaatsing	5
7719	composts	5
7720	afmesten	5
7721	linum usitatissimum	5
7722	flooding	5
7723	inundatie	5
7724	protein digestion	5
7725	eiwitvertering	5
7726	eierproductie	5
7727	kunstmatige selectie	5
7728	intestinal absorption	5
7729	darmabsorptie	5
7730	duneland	5
7731	duingebieden	5
7732	rhinoceros	5
7733	bacteriële sporen	5
7734	circadiaan ritme	5
7735	agroindustrial sector	5
7736	eiwitextractie	5
7737	pineapples	5
7738	voedering	5
7739	energy exchange	5
7740	energie-uitwisseling	5
7741	hydration	5
7742	botrytis	5
7743	agricultural financial policy	5
7744	financieel landbouwbeleid	5
7745	zonnestraling	5
7746	toegang	5
7747	dna-methylering	5
7748	biochemische receptoren	5
7749	agricultural soils	5
7750	sedimentary materials	5
7751	parasitic weeds	5
7752	parasitaire onkruiden	5
7753	social conflict	5
7754	sociaal conflict	5
7755	electrolysis	5
7756	crop growth models	5
7757	gewasgroeimodellen	5
7758	intellectual property rights	5
7759	meettechnieken	5
7760	heat tolerance	5
7761	hittetolerantie	5
7762	voedergewassen	5
7763	aquatic invertebrates	5
7764	feed processing	5
7765	voedermiddelbewerking	5
7766	blootstellingsbepaling	5
7767	seizoenvariatie	5
7768	multifunctional agriculture	5
7769	multifunctionele landbouw	5
7770	sterilisatie	5
7771	landscape analysis	5
7772	landschapsanalyse	5
7773	spatial models	5
7774	ruimtelijke modellen	5
7775	satellietbeelden	5
7776	animal anatomy and morphology	5
7777	dieranatomie en -morfologie	5
7778	gouda cheese	5
7779	kaasrijping	5
7780	visoliën	5
7781	cell culture vaccines	5
7782	melkvet	5
7783	gestuurd experiment met verloting	5
7784	dykes	5
7785	dijken	5
7786	land use dynamics	5
7787	sludges	5
7788	anaerobic microbiology	5
7789	water reuse	5
7790	hergebruik van water	5
7791	intensive livestock farming	5
7792	lipidenmetabolisme	5
7793	beneficial organisms	5
7794	nuttige organismen	5
7795	competences	5
7796	bevoegdheden	5
7797	waterbeschikbaarheid	5
7798	fosfaat	5
7799	zooplankton	5
7800	zoöplankton	5
7801	bosmonitoring	5
7802	dynamisch modelleren	5
7803	browsing	5
7804	afgrazen	5
7805	resins	5
7806	harsen	5
7807	animal ethics	5
7808	tickborne diseases	5
7809	borrelia burgdorferi	5
7810	ziekten overgebracht door teken	5
7811	microbiële brandstofcellen	5
7812	hydrofobiciteit	5
7813	eragrostis tef	5
7814	body mass index	5
7815	quetelet index	5
7816	zootechny	5
7817	immunomodulerende eigenschappen	5
7818	citrus	5
7819	responses	5
7820	reacties	5
7821	beleidsprocessen	5
7822	rye	5
7823	rogge	5
7824	plant protein	5
7825	plantaardig eiwit	5
7826	grain legumes	5
7827	scenedesmus	5
7828	wood and wood products	5
7829	hout en houtproducten	5
7830	forest pests and diseases	5
7831	bosziekten en -plagen	5
7832	marketing (general)	5
7833	marketing (algemeen)	5
7834	household studies (general)	5
7835	huishoudstudies (algemeen)	5
7836	lagomorpha	5
7837	alkenes	5
7838	sustainable animal husbandry	5
7839	duurzame veehouderij	5
7840	voedselsoevereiniteit	5
7841	intestinal physiology	5
7842	darmfysiologie	5
7843	protein intake	5
7844	eiwitinname	5
7845	beverages	5
7846	metabolische studies	5
7847	forest dynamics	5
7848	bosdynamiek	5
7849	elektrodes	5
7850	paprika's	5
7851	rijk van nijmegen	5
7852	milk processing	5
7853	isoflavones	5
7854	thermische bodemeigenschappen	5
7855	soil thermal properties	5
7856	nicotiana glutinosa	5
7857	insects as food	5
7858	pseudogleys	5
7859	pseudogleyed soils	5
7860	transcriptomes	5
7861	transcriptomen	5
7862	agricultural economics and rural policy group	5
7863	agricultural economics and rural policy	5
7864	agrarische economie en plattelandsbeleid	5
7865	dry period	5
7866	gustperiode	5
7867	nature conservation and plant ecology	5
7868	plant ecology and nature conservation	5
7869	plantenecologie en natuurbeheer	5
7870	alliaceae	5
7871	chair soil biology and biological soil quality	5
7872	soil biology and biological soil quality	5
7873	leerstoelgroep bodembiologie en biologische bodemkwaliteit	5
7874	kennis, technologie and innovatie	5
7875	hne sensory science and eating behaviour	5
7876	hne sensoriek en eetgedrag	5
7877	leptinotarsa decemlineata	5
7878	pyridazines	5
7879	azines	5
7880	hemophilia	4
7881	aortic valve	4
7882	newborn	4
7883	ventricular function	4
7884	active surveillance	4
7885	paracetamol	4
7886	program evaluation	4
7887	medication	4
7888	new product development	4
7889	crowding	4
7890	foxp3	4
7891	team performance	4
7892	biomaterials	4
7893	aansprakelijkheid	4
7894	causaliteit	4
7895	renal insufficiency	4
7896	cohort	4
7897	sensitization	4
7898	self-efficacy	4
7899	gaba	4
7900	health care reform	4
7901	somatostatin receptor	4
7902	transition management	4
7903	transitions	4
7904	craniosynostosis	4
