Ppn	Brinkey_gold	Identifier	Brinkey_uni
304740586	['nier(ziekten)']	rug-oai-pure.rug.nl-publications_643fda8d-2456-4dcc-86a2-406bf1299760	['urologie']
255158793	['niertransplantatie']	rug-oai-pure.rug.nl-publications_b544f0fe-7327-486a-9022-0ed71c4bfce3	['urologie', 'niertransplantatie']
41643780X	['psychopathologie']	rug-oai-pure.rug.nl-publications_763caf88-b1b0-43bb-bccd-bcc16e1ba7fa	[]
230069673	['bloeddruk']	eur-oai-repub.eur.nl-23581	['cardiologie', 'bloeddruk']
29300854X	['erfelijkheidsleer']	eur-oai-repub.eur.nl-7680	[]
418971099	['gedrag']	rug-oai-pure.rug.nl-publications_ec6d27de-cc07-4a79-9354-33bdd81e5533	[]
338349332	['telecommunicatietechniek']	tud-oai-tudelft.nl-uuid-5f5ad41a-0f4c-44e6-88ee-d52f2d5efe6a	[]
238077152	['tandheelkunde']	rug-oai-pure.rug.nl-publications_eed3e465-b53b-4343-9392-92e7986ba6b1	[]
382577930	['hart- en vaatziekten']	rug-oai-pure.rug.nl-publications_417e48a8-b931-42c7-a0d9-afd49af565f2	[]
322438918	['lupus erythematodes']	rug-oai-pure.rug.nl-publications_dcc8f8f4-38d7-404c-a924-a3425e697bd5	['erfelijke ziekten']
252143299	['prijsontwikkeling']	rug-oai-pure.rug.nl-publications_6bfb5c6b-bc7f-43cd-ba49-e38591e0921e	['macro-economie']
397237499	['sportgeneeskunde']	rug-oai-pure.rug.nl-publications_4b792620-30f6-4b27-a5da-22c1afa909af	[]
370800109	['multiple sclerose']	rug-oai-pure.rug.nl-publications_3f161fa1-d16d-48ab-ab31-98035ddc2f46	['radiologie', 'multiple sclerose']
315778237	['ondernemingsbestuur']	rug-oai-pure.rug.nl-publications_01e4d1e5-1697-47c5-92ce-40a932c71b26	[]
391047957	['orthodontie']	rug-oai-pure.rug.nl-publications_9978a419-948c-4b8f-aad7-06205bc06125	[]
419034242	['moleculaire natuurkunde']	rug-oai-pure.rug.nl-publications_46a159c2-7507-4c30-8899-85bb8c002ff9	[]
393618781	['zonnecellen']	rug-oai-pure.rug.nl-publications_1e616c5c-4d06-436c-8674-7a9f77ae5fb2	[]
381196488	['trombose']	rug-oai-pure.rug.nl-publications_63c4a083-0828-40bc-97d9-04ad6fe6bb89	[]
293051739	['neutronenradiografie']	tud-oai-tudelft.nl-uuid-166af27f-05c0-4c39-a837-1b8a9f2e5920	[]
288670205	['ziekte van parkinson']	ul-oai-openaccess.leidenuniv.nl-1887_3754	['ziekte van parkinson']
294519394	['lever(ziekten)']	eur-oai-repub.eur.nl-7765	[]
328662267	['bouweconomie']	tud-oai-tudelft.nl-uuid-3620c45b-a075-4906-83fd-2da96066e9a6	[]
410534358	['erfelijkheidsleer']	rug-oai-pure.rug.nl-publications_9c0dbdde-68a9-4915-8bc3-1b0dfe5397e3	[]
258131144	['borstkanker']	uu-oai-dspace.library.uu.nl-1874_1065	[]
417999860	['elementaire-deeltjesfysica']	rug-oai-pure.rug.nl-publications_c739a99e-0cca-4c49-867b-ecb1d0bd06d0	[]
418905290	['aandachtstekortstoornis (met hyperactiviteit)']	rug-oai-pure.rug.nl-publications_cb8f252b-1676-4114-ac14-62fb00a251df	[]
331585707	['verpleegtehuizen']	uu-oai-dspace.library.uu.nl-1874_191646	['filosofie']
243117213	['differentiaalvergelijkingen']	rug-oai-pure.rug.nl-publications_d517d21d-d26b-4509-be48-f0ac5643a5fb	['differentiaalvergelijkingen']
262287056	['microsysteemtechnologie']	tud-oai-tudelft.nl-uuid-9ac7d545-833b-46fb-ad93-0abe0ad58789	[]
411226304	['immuuntherapie']	rug-oai-pure.rug.nl-publications_e128353e-0328-4e58-9fe4-9c130d61998f	[]
331117355	['hart- en vaatziekten']	rug-oai-pure.rug.nl-publications_c4bfdd9c-6112-4ea1-8562-e22524fa47df	['cardiologie', 'signaalverwerking']
321148142	['bekken (anatomie)']	eur-oai-repub.eur.nl-18619	['gastro-enterologie']
411103652	['spierziekten']	rug-oai-pure.rug.nl-publications_c33faae9-1e2f-427b-985a-6097a076aeed	[]
23465967X	['polymerisatie']	tud-oai-tudelft.nl-uuid-ff549b94-8f33-4bec-8969-09ff0d3b86e5	[]
380672219	['nier(ziekten)']	rug-oai-pure.rug.nl-publications_06924374-e63d-4983-ac1b-fd98969f0e0b	[]
294567097	['erfrecht']	rug-oai-pure.rug.nl-publications_6ecf3060-c4b5-42c0-b159-f19e75291ee7	[]
410954616	['bioritmen']	rug-oai-pure.rug.nl-publications_791730a9-2fb3-4fc6-a63f-c1bd5c09e4fa	[]
296469297	['aderverkalking']	ul-oai-openaccess.leidenuniv.nl-1887_4457	[]
406725349	['hersenfysiologie']	rug-oai-pure.rug.nl-publications_2231b60e-406e-41ea-b0a2-1a28881bd06c	[]
255317409	['astma']	rug-oai-pure.rug.nl-publications_d9b585b1-b7e7-4c4a-8442-a97b05e3822b	['astma']
270544739	['radiotherapie']	eur-oai-repub.eur.nl-39613	['radiotherapie']
383677726	['politieke partijen ; nederland']	ul-oai-openaccess.leidenuniv.nl-1887_29715	['nederland']
382018389	['baarmoederhalskanker']	rug-oai-pure.rug.nl-publications_3f8b57ac-2a65-401a-bd27-25421835cac7	[]
310703913	['beton']	tud-oai-tudelft.nl-uuid-c2511bac-c222-4cb2-9dc3-bed247c73d1b	[]
355218682	['infectieziekten']	ul-oai-openaccess.leidenuniv.nl-1887_20635	['tuberculose']
420687793	['autoimmuunziekten']	rug-oai-pure.rug.nl-publications_778cb250-fff6-444e-b559-86b36f897db1	[]
234679999	['prenatale diagnostiek']	eur-oai-repub.eur.nl-19706	[]
216194849	['hersenaandoeningen']	rug-oai-pure.rug.nl-publications_3d4147eb-5f32-44fe-9593-964d7bfdf3e8	['psychofysiologie']
250389061	['gieterijtechniek']	tud-oai-tudelft.nl-uuid-3d24a18f-5e34-4cc1-997c-0e886cda1b18	[]
406761191	['erfelijke ziekten']	rug-oai-pure.rug.nl-publications_ac8c3156-4bcb-4d5e-870d-bcab0d1ffa36	[]
296727946	['longziekten']	eur-oai-repub.eur.nl-7980	[]
401350584	['projectmanagement']	tud-oai-tudelft.nl-uuid-8081fd15-7e16-4a05-bd6a-152c8fee2f94	[]
269452966	['latijnse taalkunde']	rug-oai-pure.rug.nl-publications_1f0dab31-5032-4d5d-abcb-c584e489e5e7	[]
242786995	['kernfysica']	rug-oai-pure.rug.nl-publications_e8a56754-1701-4bee-86f2-48049dff9784	[]
255346271	['signaalverwerking']	tud-oai-tudelft.nl-uuid-4a884757-1fb2-4276-bd86-67e46dedcd6b	[]
32935907X	['immuuntherapie']	eur-oai-repub.eur.nl-20935	['immunologie']
37483847X	['kankerbehandeling']	rug-oai-pure.rug.nl-publications_70e04571-c903-4e17-b4b2-3aced9711e52	[]
40384892X	['hart- en vaatziekten']	ul-oai-openaccess.leidenuniv.nl-1887_39392	[]
273352466	['stromingsleer']	tud-oai-tudelft.nl-uuid-95b5d722-32c7-467a-94e0-73bac109efbc	[]
270930841	['differentiaalvergelijkingen']	rug-oai-pure.rug.nl-publications_8cb9f73a-cb60-4e94-a26e-677b6598d6ef	[]
294883665	['aderverkalking']	ul-oai-openaccess.leidenuniv.nl-1887_4401	['genen', 'celdood']
315172460	['gerontologie']	rug-oai-pure.rug.nl-publications_faf6f314-e3c7-4615-8ffc-3f844a96369f	['gerontologie']
329939726	['hematologie']	eur-oai-repub.eur.nl-51639	[]
394944437	['nier(ziekten)']	rug-oai-pure.rug.nl-publications_be0f0d81-8b22-4300-bd34-ca9018cdf100	[]
271453702	['orthopedagogiek']	rug-oai-pure.rug.nl-publications_aa8b95f0-aa19-44f8-b012-62e9dcd9b455	['orthopedagogiek']
392660539	['cardiologie']	rug-oai-pure.rug.nl-publications_2a5ed9e1-8b6e-4e43-9fa4-0af14983ddca	[]
297525603	['islam']	ul-oai-openaccess.leidenuniv.nl-1887_4914	[]
238835472	['landbouwcoöperaties']	eur-oai-repub.eur.nl-867	[]
228001714	['polymerisatie']	rug-oai-pure.rug.nl-publications_a2ec6565-de0b-49d0-b34e-950209fb6292	[]
316710652	['vloeistoffen ; mechanica']	tud-oai-tudelft.nl-uuid-349c05b4-cb94-4dd1-bdd0-4edd03bf08b9	[]
290727928	['gastro-enterologie']	eur-oai-repub.eur.nl-7101	[]
392124742	['organometaalchemie']	rug-oai-pure.rug.nl-publications_fc17de50-5704-4496-ba60-bafab50143ca	[]
239229347	['waarschijnlijkheidsrekening']	uu-oai-dspace.library.uu.nl-1874_869	[]
292692811	['bedrijfsgeneeskunde']	rug-oai-pure.rug.nl-publications_3b39ca84-d83c-46a1-9856-f78bd0dba0de	['bedrijfsgeneeskunde', 'arbeidsinspectie']
338263950	['afasie']	eur-oai-repub.eur.nl-26766	['afasie', 'ziekte van alzheimer', 'zwakzinnigheid']
419754660	['bacteriologie']	rug-oai-pure.rug.nl-publications_9d8bcccd-246f-4e7c-823b-592c82208ddf	[]
217820220	['bouwkunst']	tud-oai-tudelft.nl-uuid-ce5dd92d-53de-494b-acf7-5168baeefa64	[]
42068963X	['diabetes']	rug-oai-pure.rug.nl-publications_0d11b9f4-2730-4feb-a46c-c3fc7d719fe2	[]
41900663X	['kankerbehandeling']	rug-oai-pure.rug.nl-publications_cd014d05-feaa-484d-aca3-40f00923a1d2	[]
418986215	['medische informatica']	rug-oai-pure.rug.nl-publications_c9db5697-ac05-43b4-97e1-8e44657ade56	[]
241419751	['gemeentebestuur']	rug-oai-pure.rug.nl-publications_d8a29e5a-763a-4059-a947-25b1695119f7	['nederland']
333696077	['erfelijkheidsleer']	rug-oai-pure.rug.nl-publications_36c47f01-5af4-4712-90f3-709754a14a93	['theoretische biologie', 'genomica']
238760537	['schildklierkanker']	rug-oai-pure.rug.nl-publications_a11685f0-58ac-48a5-94e8-3d2c642fc1f1	['kanker']
264396138	['orthopedie']	rug-oai-pure.rug.nl-publications_6bc1f10a-1666-43d8-ae57-a426fd73e48c	['reumatologie', 'voorspellingen', 'radiologie', 'scoliose', 'elektromyografie']
364240466	['hart- en vaatziekten']	ul-oai-openaccess.leidenuniv.nl-1887_21704	[]
226800903	['wavelet theorie']	rug-oai-pure.rug.nl-publications_dde08996-cb03-435e-927a-4d0f8efaf6e0	[]
357071689	['transistoren']	tud-oai-tudelft.nl-uuid-aec9eed6-6758-4f5e-a1df-cebfe7c41a96	[]
370802802	['neurologie']	rug-oai-pure.rug.nl-publications_bfd86822-cfd9-494e-a209-338c7f617b99	['magneto-encefalografie', 'neurologie']
248064819	['schimmels']	wur-oai-library.wur.nl-wurpubs_320965	['schimmels', 'moleculaire biologie']
413533867	['koolhydraten']	rug-oai-pure.rug.nl-publications_d41d433f-ce4d-479a-9deb-864cc7b6770f	[]
357359615	['aardbevingen']	uu-oai-dspace.library.uu.nl-1874_273873	[]
216785383	['anorganische chemie']	tud-oai-tudelft.nl-uuid-8cd67770-af2b-4e00-9995-10b2b96f58ab	[]
410562653	['lever(ziekten)']	rug-oai-pure.rug.nl-publications_a80b8c57-0bed-4e6e-835e-f03813928d0d	[]
288409949	['computergeheugens']	tud-oai-tudelft.nl-uuid-93137061-e3ef-418e-aa7a-b7539f70af50	[]
330181963	['astma']	rug-oai-pure.rug.nl-publications_11cc41e4-daed-4108-a450-a6f738cbe4cd	['roken', 'astma']
288876474	['artrose']	eur-oai-repub.eur.nl-7180	[]
376019581	['longziekten']	rug-oai-pure.rug.nl-publications_714422a7-17d7-4878-8d59-13bffade5a98	[]
236157582	['kerkrecht']	uu-oai-dspace.library.uu.nl-1874_599	['geschiedenis']
244764476	['bloedsomloop']	rug-oai-pure.rug.nl-publications_81594d87-3daa-4e5d-b3f7-8646964f7c86	[]
380673797	['organometaalchemie']	rug-oai-pure.rug.nl-publications_9f37442e-cd3d-4883-9c5d-bedbba590d69	[]
230019838	['hartritme(stoornissen)']	uu-oai-dspace.library.uu.nl-1874_415	[]
391011197	['huidkanker']	rug-oai-pure.rug.nl-publications_16d941e3-0597-4259-80e1-8c1bc295ad89	[]
230282547	['nanotechnologie']	tud-oai-tudelft.nl-uuid-1b95dda1-29f2-4b89-96d4-472b453cfcc1	['nanotechnologie']
271418745	['leukemie']	eur-oai-repub.eur.nl-78255	[]
291379761	['fotosynthese']	ul-oai-openaccess.leidenuniv.nl-1887_4332	['fotosynthese']
356366235	['vogelziekten']	uu-oai-dspace.library.uu.nl-1874_210295	['ecologie', 'migratie']
392617889	['aandachtstekortstoornis (met hyperactiviteit)']	rug-oai-pure.rug.nl-publications_0ec66c65-ffe9-47b3-bdad-24c129be1be5	[]
294565485	['gentherapie']	ul-oai-openaccess.leidenuniv.nl-1887_4365	['gentherapie']
399408053	['organometaalchemie']	rug-oai-pure.rug.nl-publications_ee8bcb69-7c9b-4006-a4fa-b1b15375532b	[]
290994519	['nierdialyse']	eur-oai-repub.eur.nl-8071	[]
383940494	['mystiek ; religie']	rug-oai-pure.rug.nl-publications_96d5a503-ac69-421b-bb6e-cb65f573bf39	[]
329327151	['chips']	tud-oai-tudelft.nl-uuid-2ad8a0a4-4536-4a3d-88ec-2734509868da	[]
284867365	['chemotherapie']	eur-oai-repub.eur.nl-6937	[]
418017794	['nier(ziekten)']	rug-oai-pure.rug.nl-publications_e46b23f0-64ab-4723-ba4b-d3fa0256ed2c	[]
27684162X	['elektro-akoestiek']	tud-oai-tudelft.nl-uuid-49fbf99c-4983-4db0-bedb-b4e142e94333	[]
420683240	['schildklier(ziekten)']	rug-oai-pure.rug.nl-publications_878dd2cb-e5bb-41b6-8a14-be14902ad83a	[]
418143447	['plastische chirurgie']	rug-oai-pure.rug.nl-publications_ceaa965e-be8f-40b1-b829-307a4cb18a25	[]
411290231	['hartfalen']	rug-oai-pure.rug.nl-publications_61d1f41b-0614-4436-a627-3b733419ffb1	[]
411106821	['hiv']	rug-oai-pure.rug.nl-publications_5bc4dd17-a852-4c7c-833b-89e80c80ffe0	[]
230217273	['jeugdgezondheidszorg']	uu-oai-dspace.library.uu.nl-1874_404	['macht']
30301489X	['hartfalen']	rug-oai-pure.rug.nl-publications_7e52c56f-220f-4100-952c-f68b44ce2c74	['cardiologie']
217508359	['oceanografie']	uu-oai-dspace.library.uu.nl-1874_662	[]
255966792	['breuken (geneeskunde)']	eur-oai-repub.eur.nl-30835	['orthopedie']
400366703	['logistiek']	rug-oai-pure.rug.nl-publications_ee2c0b22-8e9f-401d-9431-db5c8bdf389c	[]
353221007	['kankeronderzoek']	eur-oai-repub.eur.nl-38472	['nederland', 'kanker']
420688188	['vloeistoffen ; mechanica']	rug-oai-pure.rug.nl-publications_b6d74ee4-8771-43eb-999e-5c91c4289a5a	[]
371263581	['organische chemie']	rug-oai-pure.rug.nl-publications_7558c1b3-f35e-46ee-8eb0-1d3d5730f49e	['katalyse', 'symmetrie']
268584621	['ontslagrecht']	ul-oai-openaccess.leidenuniv.nl-1887_15468	[]
395483964	['hartfalen']	rug-oai-pure.rug.nl-publications_71dda4d9-dd28-470c-b7f9-6ffce99a0c42	[]
393311384	['streptokokken']	rug-oai-pure.rug.nl-publications_fb5462f0-db7a-4319-afc9-570dfd724d5e	[]
226840387	['kernfysica']	rug-oai-pure.rug.nl-publications_ad27167d-8101-4360-a937-7a2c05aa5061	[]
351098577	['gastro-enterologie']	rug-oai-pure.rug.nl-publications_772be02f-e6a1-483a-aba3-dc1ba763b919	['gastro-enterologie', 'aangeboren afwijkingen']
314030794	['grafentheorie']	rug-oai-pure.rug.nl-publications_2e2ae555-ecaa-4505-9ad6-8fc18d3c6b49	[]
242152678	['weekdieren']	rug-oai-pure.rug.nl-publications_d037610a-08a0-4fd5-9239-055dd7455aa7	['waddenzee']
269486240	['spierstelsel']	eur-oai-repub.eur.nl-7354	['reumatologie', 'orthopedie']
370431200	['cement']	tud-oai-tudelft.nl-uuid-87ea9306-9cd4-4583-a56a-8fe6208f1114	[]
322448050	['syndroom van guillain-barré']	eur-oai-repub.eur.nl-17188	['verlamming', 'neurologie']
292551665	['moleculaire natuurkunde']	ul-oai-openaccess.leidenuniv.nl-1887_4327	[]
393453812	['cardiologie']	rug-oai-pure.rug.nl-publications_0f1bfb86-c074-4985-87e3-371184c8ad36	[]
273288156	['energiebronnen']	tud-oai-tudelft.nl-uuid-f1489e9e-d50b-49f9-8e66-3c35c03eae3b	[]
263429423	['astma']	rug-oai-pure.rug.nl-publications_8cb05ba8-f653-441c-9a56-4296e52af9cd	['astma']
411941631	['perceptie']	rug-oai-pure.rug.nl-publications_b89eac02-6443-4c7a-9a29-8f1a9b44a48d	[]
276830814	['celbiologie']	rug-oai-pure.rug.nl-publications_0ea145fb-a0c5-4af7-833d-3dc235d07eb0	[]
380764687	['schildklier(ziekten)']	rug-oai-pure.rug.nl-publications_28b73d72-100a-43ed-a615-607598c63b9a	[]
418984611	['trekvogels']	rug-oai-pure.rug.nl-publications_038be8b1-6c6d-4723-bf27-c5b1ab6d8dd2	[]
413925358	['verkeer']	tud-oai-tudelft.nl-uuid-4e441a1c-b5cb-4c2a-8dc4-edd64736013f	[]
402188349	['magnetische materialen']	tud-oai-tudelft.nl-uuid-29152e5c-f6ba-44ad-8bd2-f9784c6a2f0d	[]
321850033	['mededingingsrecht']	uu-oai-dspace.library.uu.nl-1874_35861	[]
235240060	['dementie']	eur-oai-repub.eur.nl-12093	['zwakzinnigheid']
216736781	['schizofrenie']	uu-oai-dspace.library.uu.nl-1874_806	['schizofrenie']
410618128	['baarmoederhalskanker']	eur-oai-repub.eur.nl-98975	['humaan papillomavirus', 'baarmoederhalskanker', 'vaccinatie']
227715640	['grondonderzoek']	wur-oai-library.wur.nl-wurpubs_122219	[]
283032901	['keel-, neus- en oorziekten']	rug-oai-pure.rug.nl-publications_6270a6bb-00cd-4d2a-aafc-8191ee17951a	[]
393450821	['leerprocessen']	rug-oai-pure.rug.nl-publications_e8b7a9e7-672e-4b38-80ed-8feaeb2417f7	[]
375161805	['nanotechnologie']	rug-oai-pure.rug.nl-publications_8286c329-7b58-46ec-a9c4-bb1f8df6e5aa	[]
373652704	['marketing']	rug-oai-pure.rug.nl-publications_3bf530fe-3cc5-4ed8-a91a-a679bdaec329	[]
272921777	['klimaatregeling']	tud-oai-tudelft.nl-uuid-3d813f7c-6030-4cb6-9295-aea9fe624287	[]
267545045	['gezondheidszorg ; nederland']	eur-oai-repub.eur.nl-51713	['nederland', 'baarmoederhalskanker']
410239291	['industriële innovatie']	tud-oai-tudelft.nl-uuid-a78ba8b6-b865-4408-9788-468e635fa39b	[]
314459561	['lymfocyten']	eur-oai-repub.eur.nl-13426	[]
293083622	['plantenfysiologie']	wur-oai-library.wur.nl-wurpubs_353152	['plantenfysiologie', 'verdroging', 'zaden']
408792140	['menstruatie(stoornissen)']	rug-oai-pure.rug.nl-publications_89a11eb3-91ab-44a9-9076-66592302af5f	[]
330075624	['kosmologie']	uu-oai-dspace.library.uu.nl-1874_188108	[]
395550122	['celbiologie']	rug-oai-pure.rug.nl-publications_88b61efb-e9b6-48bf-9cc8-31c80de5326f	[]
371755697	['algoritmen']	rug-oai-pure.rug.nl-publications_3821b6b6-0ca6-4f36-bc8b-587ec8338459	[]
413152987	['biochemie']	rug-oai-pure.rug.nl-publications_b3befce0-80d9-4ea7-aad9-4dbc870edcd7	[]
242495869	['diabetes']	uu-oai-dspace.library.uu.nl-1874_472	[]
267568002	['mathematische statistiek']	eur-oai-repub.eur.nl-6778	[]
271420006	['darmziekten']	eur-oai-repub.eur.nl-6737	['gastro-enterologie']
373505094	['borstkanker']	rug-oai-pure.rug.nl-publications_d9ee0c4b-7fdc-413e-9171-7394557b11d6	[]
281881952	['naamkunde']	rug-oai-pure.rug.nl-publications_ff8dfa26-2d2f-42b4-8385-e988c361440f	[]
255698984	['magnetische materialen']	rug-oai-pure.rug.nl-publications_797cbe1d-7806-4862-b126-8b82732f35e6	[]
288112806	['polymeren']	tud-oai-tudelft.nl-uuid-6b3bc2d8-d32d-4c2a-b645-fb7487d6aaf4	[]
266982638	['vruchtbaarheid']	eur-oai-repub.eur.nl-76059	['gynaecologie', 'vruchtbaarheid', 'verloskunde']
407637664	['ziekte van hodgkin']	rug-oai-pure.rug.nl-publications_dd691782-aed6-4d42-858d-e270202f7349	[]
393812006	['financieringsleer']	rug-oai-pure.rug.nl-publications_4b125580-4928-4482-8d9e-71bdefcc56ba	[]
357375890	['hydrologie']	uu-oai-dspace.library.uu.nl-1874_275062	[]
318982161	['verkeer']	tud-oai-tudelft.nl-uuid-ae975ebb-81b7-4471-a150-39a89b28f7b6	[]
238890252	['lymfocyten']	eur-oai-repub.eur.nl-31930	['immunologie', 'antigenen']
397187599	['immunologie']	eur-oai-repub.eur.nl-78950	[]
391349503	['orthopedische chirurgie']	rug-oai-pure.rug.nl-publications_f58498e0-c9fb-4772-8a6d-f86cef83eaff	[]
296296864	['chinese taal- en letterkunde']	ul-oai-openaccess.leidenuniv.nl-1887_4393	[]
338109633	['kernfysica']	tud-oai-tudelft.nl-uuid-61a25a99-06da-4731-9fbb-6479c6865288	[]
28547197X	['membranen']	wur-oai-library.wur.nl-wurpubs_339789	['membranen', 'computersimulatie']
357383443	['bloed']	uu-oai-dspace.library.uu.nl-1874_275256	['medische technologie', 'farmacologie', 'massaspectrometrie']
413536084	['enzymen']	rug-oai-pure.rug.nl-publications_146455a5-ab05-41bf-83c0-dd9703baf224	[]
331572699	['koeltechniek']	tud-oai-tudelft.nl-uuid-c4305ef4-8ce3-463a-a1e9-d1894ecffe67	[]
244735115	['aardappelen ; ziekten']	wur-oai-library.wur.nl-wurpubs_320359	['aardappelen']
262487705	['celbiologie']	uu-oai-dspace.library.uu.nl-1874_248	['gist']
297908626	['barrett-oesofagus']	eur-oai-repub.eur.nl-8121	['epidemiologie']
29099697X	['kankerbehandeling']	eur-oai-repub.eur.nl-7332	[]
401477630	['grafentheorie']	rug-oai-pure.rug.nl-publications_ebcc636e-c449-4deb-9920-c6e5b17b5295	[]
242067069	['weekdieren']	rug-oai-pure.rug.nl-publications_4d2df943-28d7-46e3-a849-5316711e1bef	[]
239340949	['elektronische schakelingen']	tud-oai-tudelft.nl-uuid-58e73297-8d2a-433f-89e9-b37e14a5da30	[]
297824287	['organisatieontwikkeling']	tud-oai-tudelft.nl-uuid-843020de-2248-468a-bf19-15b4447b5bce	[]
408193271	['copd']	rug-oai-pure.rug.nl-publications_7ed7e538-bf47-468c-9356-866126b66911	[]
229899188	['milieutoxicologie']	wur-oai-library.wur.nl-wurpubs_122221	['ionen']
242046983	['immunologie']	uu-oai-dspace.library.uu.nl-1874_514	[]
269056203	['psychopathologie']	rug-oai-pure.rug.nl-publications_e8b59219-2e56-42a2-89ba-38ab1941d80f	[]
418984328	['celbiologie']	rug-oai-pure.rug.nl-publications_da287015-d048-44d7-be5d-be0a8c814a09	[]
297084755	['ondernemerschap']	rug-oai-pure.rug.nl-publications_8015cded-0688-4ca9-a0a6-40617dfd37c2	[]
242611257	['computersystemen']	rug-oai-pure.rug.nl-publications_1b664673-ada9-49b6-9225-2931677a0c43	[]
216573009	['hepatitis']	eur-oai-repub.eur.nl-23394	['virologie', 'infectieziekten']
267540426	['aardappelen ; ziekten']	wur-oai-library.wur.nl-wurpubs_333054	['aardappelen', 'epidemiologie']
331112183	['kwantumveldentheorie']	rug-oai-pure.rug.nl-publications_7bac32f5-2b58-4ecc-8092-c7e100b1c409	[]
254955134	['topologie']	uu-oai-dspace.library.uu.nl-1874_888	[]
29252434X	['prostaatkanker']	eur-oai-repub.eur.nl-7662	[]
230274587	['seismologie']	tud-oai-tudelft.nl-uuid-351e3a55-5da0-4544-afe7-da7c3a99a20f	[]
408054220	['melkwegstelsels']	rug-oai-pure.rug.nl-publications_e3d492d7-0058-44ad-b9e1-af10803922b2	[]
271454636	['hart- en vaatziekten']	eur-oai-repub.eur.nl-11366	[]
387214003	['organische chemie']	rug-oai-pure.rug.nl-publications_f3aa5380-8cff-42b8-8b2c-4b11405e8ee9	[]
380674025	['melkwegstelsels']	rug-oai-pure.rug.nl-publications_f885b3bf-5ef1-4f43-88db-91ad997441e8	[]
273340441	['stromingsleer']	tud-oai-tudelft.nl-uuid-feaa053c-1903-47ef-8564-38230a369c1d	[]
413532550	['genomica']	rug-oai-pure.rug.nl-publications_e5b99e88-eadd-49c4-b220-9105e604a59e	[]
267575645	['evolutieleer']	rug-oai-pure.rug.nl-publications_9bb4c2d4-adf8-4d82-8604-6948ad9ee36a	['dierengenetica', 'erfelijkheid']
317027727	['magnetische resonantie']	eur-oai-repub.eur.nl-18596	['reumatologie', 'orthopedie']
21750907X	['aardappelen ; ziekten']	wur-oai-library.wur.nl-wurpubs_122337	['aardappelen']
272565687	['psycholinguïstiek']	eur-oai-repub.eur.nl-1899	['geheugen']
227727819	['vectoranalyse']	uu-oai-dspace.library.uu.nl-1874_861	[]
297302744	['stamceltransplantatie']	ul-oai-openaccess.leidenuniv.nl-1887_4578	[]
28895517X	['filosofische antropologie']	rug-oai-pure.rug.nl-publications_2b9b46f9-ff3c-41a1-b906-b12845625b1a	[]
